,tweet,label
3344,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13265, 7, 2692, 175, 4, 177, 22, 4, 100, 41, 43, 320, 16, 1432]",1
3345,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13266, 52]",2
3346,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2234, 13267, 1, 1, 6108, 274, 13268, 13269, 5670, 25, 13270, 1503, 13271, 25, 13272, 4218, 8049, 13273, 13274, 1633, 2595, 13275]",1
3347,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7515, 1, 4, 49, 945, 53, 2, 1019, 58, 189, 688, 3]",1
3348,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8050, 1, 39, 80, 62, 4, 44, 4, 80, 62, 39, 44, 755, 39, 44, 5, 438, 195, 4, 80, 24, 8]",0
3349,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8050, 13276, 1494, 439, 2, 399, 13277, 1682, 28, 386, 17, 2, 3]",1
3350,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13278, 1, 1, 13279, 8012, 13280, 25, 13281, 447, 4219, 13282, 287, 24, 13283, 6032, 13284, 13285, 13286, 1243, 13287]",2
3351,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13288, 48, 1701, 389, 62, 2, 22]",1
3352,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13289, 4107, 194, 320, 7, 200, 1439, 63, 7, 905, 1650, 6109, 63, 7, 905, 6110]",2
3353,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13290, 1, 1, 14, 11, 31, 43, 65, 92, 748]",1
3354,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13291, 9, 1812, 72, 52, 146, 7, 207, 64, 11, 1076, 26, 1254, 471]",2
3355,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8051, 13292, 4, 76, 23, 5, 254, 8052, 1824, 85, 126, 2049, 125, 9, 310, 26, 13293, 2122, 14, 2, 3, 589]",1
3356,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13294, 27, 392, 242, 13295, 389, 82, 5, 431, 286]",0
3357,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13296, 494, 9, 226, 107, 194, 170, 142, 7, 11, 110]",1
3358,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13297, 218, 43, 38, 179, 54]",1
3359,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3657, 1, 54, 11, 13298, 84, 2285, 868]",1
3360,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3657, 1, 38, 65, 67, 34, 129, 21, 110, 13, 324, 228, 59, 6111, 1351, 8, 412]",1
3361,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3657, 1, 8053, 7, 527, 1043]",1
3362,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3657, 28, 648, 9, 86, 268, 14, 13299, 13300]",1
3363,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3657, 13301, 14, 2, 110, 760, 6112, 8054, 2701, 9, 712, 86, 8054, 51, 96, 325, 6112, 237, 34, 2, 1820, 270, 942, 3658, 13302]",0
3364,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3657, 2242, 41, 89, 87, 8, 76, 3]",1
3365,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13303, 462, 4, 35, 117, 64, 175, 13304, 8055, 14, 4, 122, 133, 15, 94, 2, 120, 85, 979, 23, 5, 6113, 54]",2
3366,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6114, 3, 83, 199, 7, 47, 2086, 73, 1186, 21]",1
3367,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6114, 1464, 403, 7, 2702, 5, 13305, 2790, 5011, 2221]",2
3368,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6114, 346, 25, 1002, 10, 1439]",1
3369,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8056, 1, 1, 29, 662, 2684, 458, 13306, 1234, 23, 42, 5012, 13307, 11, 5007, 15, 7, 482, 1]",0
3370,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8056, 569, 55, 17, 313, 826, 1039]",0
3371,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13308, 13309, 237, 177, 164, 40, 5013, 1]",1
3372,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13310, 212, 26, 2, 212, 3924, 22, 11, 14]",1
3373,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 866, 655, 2461, 73, 5, 181, 622, 17, 5, 703, 119]",1
3374,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13311, 54, 37, 42, 168, 12, 60, 45, 8, 3546, 1169, 265, 7, 186]",1
3375,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13312, 89, 2, 3]",1
3376,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8057, 4, 100, 222, 2192, 28, 13313, 11, 142, 7, 8058, 27, 15, 3, 4, 60, 78, 860]",1
3377,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8057, 1464, 277, 55, 7, 183, 8059, 26, 19]",1
3378,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13314, 3, 105, 13315]",1
3379,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13316, 22, 1829, 18, 2, 13317, 280, 187, 385, 2806]",1
3380,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13318, 1517, 2, 379, 3, 44, 255]",1
3381,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13319, 1, 2186, 65, 263, 559, 586, 690, 39, 51, 3098, 1]",2
3382,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13320, 222, 264, 140, 2703]",0
3383,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13321, 438, 255, 2951, 18, 2, 176, 25]",1
3384,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8060, 200, 123, 77, 2529, 11, 3]",1
3385,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8060, 276, 7, 68, 12, 49, 215, 117, 533]",1
3386,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8061, 27, 242, 56, 21, 3, 13, 55, 747]",1
3387,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8061, 119, 278, 435, 4, 71, 844, 12, 57, 844, 12, 71, 202, 66]",1
3388,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2413, 13322, 3, 7, 64, 7, 315, 21]",1
3389,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13323, 13324, 216, 59, 13325, 1436, 5, 3153, 8062, 17, 4220, 3246, 5, 154, 1188, 421, 53, 158]",2
3390,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13326, 1, 3381, 18, 21, 306, 4107, 8063, 82, 4754, 160, 424, 2, 13327, 5014]",2
3391,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13328, 4, 619, 50, 115, 123, 87, 411, 2956, 16, 1851, 110]",1
3392,"[0, 0, 0, 0, 0, 0, 0, 13329, 4, 3247, 4221, 738, 49, 392, 880, 4, 127, 31, 5, 19, 15, 355, 657, 40, 27, 295, 440, 241, 4, 148, 262, 18, 5, 205]",1
3393,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8064, 108, 557, 46, 4, 44, 78, 3, 1319, 5583, 18, 10, 8065, 1383]",1
3394,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5598, 1, 9, 179]",1
3395,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5598, 4222, 79, 27, 5, 103, 69, 26, 2, 247, 30, 703]",1
3396,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13330, 40, 579, 5, 77, 2204, 664, 118, 2, 22]",1
3397,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13331, 641, 16, 744, 23, 2, 2875, 220, 160, 843]",1
3398,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2957, 1, 1, 1, 1, 1, 1]",0
3399,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2957, 602]",1
3400,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2957, 390, 966, 170, 43, 92, 992, 43, 773, 106, 117, 297, 6115]",0
3401,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2957, 246, 30, 4991, 110, 195, 188]",0
3402,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2957, 95, 760, 8066, 139, 12, 71, 756, 10, 243, 75, 2, 3248]",1
3403,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2957, 62, 58, 182, 6116]",2
3404,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2957, 97, 4, 64, 31, 5, 4677, 27, 547, 4, 742, 2028, 13332]",0
3405,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2957, 29, 1406, 1353, 13333]",2
3406,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13334, 3, 246, 30, 9, 649, 16, 61, 17, 222, 3432, 7, 1126, 5, 575, 14, 58, 8, 524]",1
3407,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3659, 32, 5, 387, 65, 56, 2, 1485, 459, 398, 39, 387, 4223, 16, 124, 134, 68]",0
3408,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3659, 98, 855, 35, 174, 2095, 58, 5, 1846, 8067, 68, 1846, 102]",0
3409,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3659, 365, 15, 251, 181, 141, 2028, 256, 8, 16]",2
3410,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3659, 5, 141, 188, 65, 34, 420, 23, 31, 4, 345]",1
3411,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3659, 459, 35, 11, 3, 34, 635, 1118, 38, 528, 17, 31, 222, 3074]",0
3412,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7522, 572, 19, 20, 15]",1
3413,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4224, 1, 1, 3, 40, 124, 18, 10, 1205]",1
3414,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4224, 1, 4, 56, 101, 624, 454, 9, 11, 3, 1974, 14, 259]",1
3415,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 4224, 1, 1, 4, 49, 416, 8, 5, 176, 3, 85, 48, 1590, 50, 1189, 31, 30, 13, 10, 704, 171, 45, 116, 52, 25]",1
3416,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4224, 1, 1, 8068, 857, 34, 1367, 5, 1395, 25, 267, 554, 670, 5015, 242, 37, 26, 181, 113]",1
3417,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4224, 11, 49, 38, 295, 9, 4, 49, 5016, 3, 13335, 221, 16, 116]",0
3418,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 1, 3, 365, 15, 4061]",1
3419,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 1, 8069, 29, 22, 14, 293, 30]",1
3420,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 31, 17, 42, 12, 736]",1
3421,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 137, 8, 20, 13, 1896, 2, 564, 1233]",2
3422,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 556, 3, 461, 8, 171, 10, 28, 161, 8070]",1
3423,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 967, 10, 22, 2407, 26, 13336, 6117]",1
3424,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 967, 10, 2670, 22]",1
3425,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 967, 10, 620, 2670, 22, 2407, 75, 4, 1381, 18, 187, 2196]",1
3426,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 37, 10, 2670, 22, 2407]",1
3427,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 37, 10, 620, 22, 26, 187, 1101, 995]",1
3428,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 238, 224, 4, 1058, 30, 116, 9, 47, 2, 195]",0
3429,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 13337, 204, 178, 528, 28, 3]",1
3430,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 10, 22, 14, 13338, 23, 187, 434, 468]",1
3431,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 195]",0
3432,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 103, 2, 633, 3, 122]",1
3433,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 38, 319, 10, 2070, 22]",1
3434,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13339, 4, 595, 32, 4, 56, 10, 760, 394, 13340, 1789, 1409, 16, 126, 79]",2
3435,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13341, 1, 416, 2400, 3, 7, 94, 15, 2, 264, 140, 3249]",1
3436,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1950, 27, 47, 4128, 8, 11, 3, 223, 752]",1
3437,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1512, 22, 4, 60, 127, 2, 6118, 378, 4, 49]",1
3438,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13342, 1, 1, 1, 9, 7, 94, 15, 4225, 2, 195]",1
3439,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13343, 459, 1, 12, 18, 10, 132, 33, 94, 53, 16, 27, 77, 717]",1
3440,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 8071, 4, 35, 335, 73, 80, 8, 335, 12, 74, 35, 64, 74, 5, 37, 4, 177, 37, 4, 94, 15, 285, 11, 46, 322]",1
3441,"[0, 0, 0, 0, 0, 0, 0, 0, 8071, 307, 373, 106, 320, 2, 334, 8, 685, 136, 18, 2, 578, 440, 5, 312, 17, 192, 158, 13, 1838, 23, 2, 52, 28, 3]",1
3442,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13344, 1, 13345, 7883, 777, 4226, 13346, 1827, 13347, 13348, 182, 718, 1917, 150, 13349, 560, 2120, 264]",2
3443,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8072, 4, 6119, 83, 1070, 60, 40, 244, 902, 30, 1070]",2
3444,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8072, 216, 214, 3390, 845, 502, 7]",1
3445,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4777, 354, 1, 3, 1078, 50, 386, 61, 184, 137, 4, 127, 8, 36, 213, 228, 39, 1502, 55]",1
3446,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4777, 354, 54, 46, 34, 559, 13, 11, 25, 272, 23, 166, 35, 117, 135, 352, 270]",1
3447,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4777, 354, 11, 25, 55, 79]",1
3448,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13350, 65, 7, 853, 69, 13351, 1711, 467, 3056, 15, 2, 344, 881]",0
3449,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13352, 24, 49, 2, 1019, 7, 2448, 3, 20, 238, 707, 3883, 117, 13353, 29, 513, 28, 119]",0
3450,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6120, 7, 77, 22]",1
3451,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13354, 4, 60, 8, 291, 137, 406, 244, 6121, 7, 146, 58, 18, 149, 1919, 251, 3158, 7, 376, 82, 2, 244, 20, 2612]",2
3452,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13355, 1, 159, 107, 4, 293, 7, 27, 118, 2, 110, 451, 27, 34, 118, 165, 134, 7, 119]",1
3453,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13356, 1, 38, 239, 12, 7, 282, 105, 8, 524, 97, 268, 82, 13357, 8, 12]",1
3454,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13358, 307, 33, 4, 49, 811, 11, 2341, 3]",1
3455,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7523, 4063, 27, 8073, 35, 617, 5017, 18, 16, 27, 34, 2, 3, 28, 13359]",1
3456,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7524, 3, 28]",1
3457,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8074, 1, 1, 1, 1, 139, 89, 5, 13360, 17, 68, 31, 3]",1
3458,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8074, 1, 1, 1, 1, 7, 63, 816, 97, 22, 1156, 115]",1
3459,"[0, 0, 0, 0, 0, 0, 0, 13361, 377, 43, 34, 1575, 16, 47, 341, 657, 157, 1202, 11, 13, 149, 1724, 15, 187, 1684, 186, 43, 64, 5, 116, 4185, 1760, 313, 313]",2
3460,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13362, 13363, 238, 460, 22, 56, 2, 87, 69]",1
3461,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13364, 1, 4079, 193, 3]",1
3462,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13365, 4, 71, 13366, 154, 732, 152, 4, 775, 68, 9, 85, 13367, 68, 12, 404]",1
3463,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 13368, 4, 13369, 74, 13370, 4825, 33, 305, 137, 8, 36, 116, 13371, 173, 18, 144, 1669, 41, 4, 277, 55]",1
3464,"[0, 0, 0, 0, 0, 0, 13372, 581, 390, 43, 202, 3983, 568, 28, 3, 43, 189, 202, 102, 53, 5, 13373, 568, 28, 3, 4, 65, 2704, 10, 4874, 33, 43, 96, 202]",0
3465,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6122, 3636, 223, 7, 650, 15, 256, 249]",1
3466,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6122, 59, 127, 5, 19, 90]",1
3467,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6122, 7, 94, 15, 588, 120]",2
